Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,TaxonCode,Previously_Obs,Month,Hour,Season,Observation_Duration
NACE,GREE,NACE 5,NACE-0107,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,21.5,84.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0107,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,False,True,21.5,84.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0086,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,False,False,21.3999996185303,82.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0086,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,,American Robin,Turdus migratorius,False,False,21.3999996185303,82.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0086,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,False,False,21.3999996185303,82.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0086,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,,American Robin,Turdus migratorius,False,False,21.3999996185303,82.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0086,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,2.5 - 5 min,Calling,50 - 100 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,False,False,21.3999996185303,82.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0086,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,False,True,21.3999996185303,82.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0086,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,21.3999996185303,82.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0086,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,False,False,21.3999996185303,82.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0087,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,21.7999992370605,83.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0087,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,21.7999992370605,83.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0087,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,21.7999992370605,83.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0087,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,21.7999992370605,83.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0087,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,21.7999992370605,83.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0087,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,21.7999992370605,83.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0087,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,,Carolina Chickadee,Poecile carolinensis,False,True,21.7999992370605,83.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0080,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,22.1000003814697,77.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0080,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,False,True,22.1000003814697,77.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0080,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,False,False,22.1000003814697,77.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0080,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Visualization,,True,,Common Grackle,Quiscalus quiscula,False,False,22.1000003814697,77.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0080,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,,Eastern Towhee,Pipilo erythrophthalmus,False,True,22.1000003814697,77.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0080,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,,Great Crested Flycatcher,Myiarchus crinitus,False,False,22.1000003814697,77.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0080,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,,Summer Tanager,Piranga rubra,False,False,22.1000003814697,77.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0080,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,False,,Scarlet Tanager,Piranga olivacea,False,True,22.1000003814697,77.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0080,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,22.1000003814697,77.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0080,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,,Mourning Dove,Zenaida macroura,False,False,22.1000003814697,77.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0080,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,,American Goldfinch,Spinus tristis,False,False,22.1000003814697,77.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0081,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,5 - 7.5 min,Calling,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,22.7000007629395,69.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0081,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,22.7000007629395,69.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0081,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,22.7000007629395,69.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0081,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,7.5 - 10 min,Singing,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,22.7000007629395,69.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0081,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,22.7000007629395,69.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0081,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Pine Warbler,Setophaga pinus,False,True,22.7000007629395,69.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0081,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,,Carolina Chickadee,Poecile carolinensis,False,True,22.7000007629395,69.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0094,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,5 - 7.5 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,23.8999996185303,82.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0094,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,23.8999996185303,82.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0094,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,False,True,23.8999996185303,82.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0094,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,23.8999996185303,82.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0094,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,,Carolina Chickadee,Poecile carolinensis,False,True,23.8999996185303,82.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0094,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,7.5 - 10 min,Calling,<= 50 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,False,False,23.8999996185303,82.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0094,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,,American Robin,Turdus migratorius,False,False,23.8999996185303,82.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0094,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,23.8999996185303,82.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0094,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,,Scarlet Tanager,Piranga olivacea,False,True,23.8999996185303,82.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0094,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,5 - 7.5 min,Calling,50 - 100 Meters,False,,Yellow-billed Cuckoo,Coccyzus americanus,False,False,23.8999996185303,82.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,GREE,NACE 5,NACE-0094,Forest,2018,2018-06-17,,,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,23.8999996185303,82.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,FOCI,NACE 3,NACE-0282,Forest,2018,2018-06-17,,,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,,6,,Monsoon,
NACE,FOCI,NACE 3,NACE-0282,Forest,2018,2018-06-17,,,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,,American Robin,Turdus migratorius,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,,,6,,Monsoon,
NACE,FOCI,NACE 3,NACE-0282,Forest,2018,2018-06-17,,,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,,6,,Monsoon,
NACE,FOCI,NACE 3,NACE-0282,Forest,2018,2018-06-17,,,Brian Swimelar,2,5 - 7.5 min,Calling,<= 50 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,,6,,Monsoon,
NACE,FOCI,NACE 3,NACE-0282,Forest,2018,2018-06-17,,,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,,,6,,Monsoon,
NACE,FOCI,NACE 3,NACE-0282,Forest,2018,2018-06-17,,,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,,Northern Flicker,Colaptes auratus,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,,6,,Monsoon,
NACE,FOCI,NACE 3,NACE-0282,Forest,2018,2018-06-17,,,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,,,6,,Monsoon,
NACE,FOCI,NACE 3,NACE-0282,Forest,2018,2018-06-17,,,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,False,True,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,,,6,,Monsoon,
NACE,FOCI,NACE 3,NACE-0282,Forest,2018,2018-06-17,,,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,,6,,Monsoon,
NACE,FOCI,NACE 3,NACE-0282,Forest,2018,2018-06-17,,,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0269,Forest,2018,2018-06-17,,,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,,Downy Woodpecker,Picoides pubescens,False,True,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0269,Forest,2018,2018-06-17,,,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0269,Forest,2018,2018-06-17,,,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0269,Forest,2018,2018-06-17,,,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0269,Forest,2018,2018-06-17,,,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0269,Forest,2018,2018-06-17,,,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0269,Forest,2018,2018-06-17,,,Brian Swimelar,2,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0269,Forest,2018,2018-06-17,,,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0269,Forest,2018,2018-06-17,,,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,False,,Brown-headed Cowbird,Molothrus ater,False,False,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0267,Forest,2018,2018-06-17,,,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,28.3999996185303,67.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0267,Forest,2018,2018-06-17,,,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,28.3999996185303,67.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0267,Forest,2018,2018-06-17,,,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,,Red-eyed Vireo,Vireo olivaceus,False,False,28.3999996185303,67.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0267,Forest,2018,2018-06-17,,,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,28.3999996185303,67.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0267,Forest,2018,2018-06-17,,,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,28.3999996185303,67.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0267,Forest,2018,2018-06-17,,,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,28.3999996185303,67.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0267,Forest,2018,2018-06-17,,,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,False,False,28.3999996185303,67.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0253,Forest,2018,2018-06-17,,,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,23.2000007629395,72.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0253,Forest,2018,2018-06-17,,,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,23.2000007629395,72.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
NACE,FODU,NACE 3,NACE-0253,Forest,2018,2018-06-17,,,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,23.2000007629395,72.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
